day,hospital_id,cohort,arrivals
5,H200,c3,1
6,H200,c3,1
7,H200,c3,1
1,H200,c4,2
2,H200,c4,2
3,H200,c4,2
4,H200,c4,2
5,H200,c4,2
6,H200,c4,2
7,H200,c4,2
